
 CASO : 340 -> ['X2', 'X2', 'X1', 'X2', 'X4', 'X2']


 CASO : 341 -> ['X2', 'X2', 'X1', 'X2', 'X4', 'X4']


 CASO : 342 -> ['X2', 'X2', 'X1', 'X4', 'X1', 'X1']


 CASO : 343 -> ['X2', 'X2', 'X1', 'X4', 'X1', 'X2']


 CASO : 344 -> ['X2', 'X2', 'X1', 'X4', 'X1', 'X4']


 CASO : 345 -> ['X2', 'X2', 'X1', 'X4', 'X2', 'X1']


 CASO : 346 -> ['X2', 'X2', 'X1', 'X4', 'X2', 'X2']


 CASO : 347 -> ['X2', 'X2', 'X1', 'X4', 'X2', 'X4']


 CASO : 348 -> ['X2', 'X2', 'X1', 'X4', 'X4', 'X1']


 CASO : 349 -> ['X2', 'X2', 'X1', 'X4', 'X4', 'X2']


 CASO : 350 -> ['X2', 'X2', 'X1', 'X4', 'X4', 'X4']


 CASO : 351 -> ['X2', 'X2', 'X2', 'X1', 'X1', 'X1']


 CASO : 352 -> ['X2', 'X2', 'X2', 'X1', 'X1', 'X2']


 CASO : 353 -> ['X2', 'X2', 'X2', 'X1', 'X1', 'X4']


 CASO : 354 -> ['X2', 'X2', 'X2', 'X1', 'X2', 'X1']


 CASO : 355 -> ['X2', 'X2', 'X2', 'X1', 'X2', 'X2']


 CASO : 356 -> ['X2', 'X2', 'X2', 'X1', 'X2', 'X4']


 CASO : 357 -> ['X2', 'X2', 'X2', 'X1', 'X4', 'X1']


 CASO : 358 -> ['X2', 'X2', 'X2', 'X1', 'X4', 'X2']


 CASO : 359 -> ['X2', 'X2', 'X2', 'X1', 'X4', 'X4']


 CASO : 360 -> ['X2', 'X2', 'X2', 'X2', 'X1', 'X1']


 CASO : 361 -> ['X2', 'X2', 'X2', 'X2', 'X1', 'X2']


 CASO : 362 -> ['X2', 'X2', 'X2', 'X2', 'X1', 'X4']


 CASO : 363 -> ['X2', 'X2', 'X2', 'X2', 'X2', 'X1']


 CASO : 364 -> ['X2', 'X2', 'X2', 'X2', 'X2', 'X2']


 CASO : 365 -> ['X2', 'X2', 'X2', 'X2', 'X2', 'X4']


 CASO : 366 -> ['X2', 'X2', 'X2', 'X2', 'X4', 'X1']


 CASO : 367 -> ['X2', 'X2', 'X2', 'X2', 'X4', 'X2']


 CASO : 368 -> ['X2', 'X2', 'X2', 'X2', 'X4', 'X4']


 CASO : 369 -> ['X2', 'X2', 'X2', 'X4', 'X1', 'X1']


 CASO : 370 -> ['X2', 'X2', 'X2', 'X4', 'X1', 'X2']


 CASO : 371 -> ['X2', 'X2', 'X2', 'X4', 'X1', 'X4']


 CASO : 372 -> ['X2', 'X2', 'X2', 'X4', 'X2', 'X1']


 CASO : 373 -> ['X2', 'X2', 'X2', 'X4', 'X2', 'X2']


 CASO : 374 -> ['X2', 'X2', 'X2', 'X4', 'X2', 'X4']


 CASO : 375 -> ['X2', 'X2', 'X2', 'X4', 'X4', 'X1']


 CASO : 376 -> ['X2', 'X2', 'X2', 'X4', 'X4', 'X2']


 CASO : 377 -> ['X2', 'X2', 'X2', 'X4', 'X4', 'X4']


 CASO : 378 -> ['X2', 'X2', 'X4', 'X1', 'X1', 'X1']


 CASO : 379 -> ['X2', 'X2', 'X4', 'X1', 'X1', 'X2']


 CASO : 380 -> ['X2', 'X2', 'X4', 'X1', 'X1', 'X4']


 CASO : 381 -> ['X2', 'X2', 'X4', 'X1', 'X2', 'X1']


 CASO : 382 -> ['X2', 'X2', 'X4', 'X1', 'X2', 'X2']


 CASO : 383 -> ['X2', 'X2', 'X4', 'X1', 'X2', 'X4']


 CASO : 384 -> ['X2', 'X2', 'X4', 'X1', 'X4', 'X1']


 CASO : 385 -> ['X2', 'X2', 'X4', 'X1', 'X4', 'X2']


 CASO : 386 -> ['X2', 'X2', 'X4', 'X1', 'X4', 'X4']


 CASO : 387 -> ['X2', 'X2', 'X4', 'X2', 'X1', 'X1']


 CASO : 388 -> ['X2', 'X2', 'X4', 'X2', 'X1', 'X2']


 CASO : 389 -> ['X2', 'X2', 'X4', 'X2', 'X1', 'X4']


 CASO : 390 -> ['X2', 'X2', 'X4', 'X2', 'X2', 'X1']


 CASO : 391 -> ['X2', 'X2', 'X4', 'X2', 'X2', 'X2']


 CASO : 392 -> ['X2', 'X2', 'X4', 'X2', 'X2', 'X4']


 CASO : 393 -> ['X2', 'X2', 'X4', 'X2', 'X4', 'X1']


 CASO : 394 -> ['X2', 'X2', 'X4', 'X2', 'X4', 'X2']


 CASO : 395 -> ['X2', 'X2', 'X4', 'X2', 'X4', 'X4']


 CASO : 396 -> ['X2', 'X2', 'X4', 'X4', 'X1', 'X1']


 CASO : 397 -> ['X2', 'X2', 'X4', 'X4', 'X1', 'X2']


 CASO : 398 -> ['X2', 'X2', 'X4', 'X4', 'X1', 'X4']


 CASO : 399 -> ['X2', 'X2', 'X4', 'X4', 'X2', 'X1']


 CASO : 400 -> ['X2', 'X2', 'X4', 'X4', 'X2', 'X2']


 CASO : 401 -> ['X2', 'X2', 'X4', 'X4', 'X2', 'X4']


 CASO : 402 -> ['X2', 'X2', 'X4', 'X4', 'X4', 'X1']


 CASO : 403 -> ['X2', 'X2', 'X4', 'X4', 'X4', 'X2']


 CASO : 404 -> ['X2', 'X2', 'X4', 'X4', 'X4', 'X4']


 CASO : 405 -> ['X2', 'X4', 'X1', 'X1', 'X1', 'X1']


 CASO : 406 -> ['X2', 'X4', 'X1', 'X1', 'X1', 'X2']


 CASO : 407 -> ['X2', 'X4', 'X1', 'X1', 'X1', 'X4']


 CASO : 408 -> ['X2', 'X4', 'X1', 'X1', 'X2', 'X1']


 CASO : 409 -> ['X2', 'X4', 'X1', 'X1', 'X2', 'X2']


 CASO : 410 -> ['X2', 'X4', 'X1', 'X1', 'X2', 'X4']


 CASO : 411 -> ['X2', 'X4', 'X1', 'X1', 'X4', 'X1']


 CASO : 412 -> ['X2', 'X4', 'X1', 'X1', 'X4', 'X2']


 CASO : 413 -> ['X2', 'X4', 'X1', 'X1', 'X4', 'X4']


 CASO : 414 -> ['X2', 'X4', 'X1', 'X2', 'X1', 'X1']


 CASO : 415 -> ['X2', 'X4', 'X1', 'X2', 'X1', 'X2']


 CASO : 416 -> ['X2', 'X4', 'X1', 'X2', 'X1', 'X4']


 CASO : 417 -> ['X2', 'X4', 'X1', 'X2', 'X2', 'X1']


 CASO : 418 -> ['X2', 'X4', 'X1', 'X2', 'X2', 'X2']


 CASO : 419 -> ['X2', 'X4', 'X1', 'X2', 'X2', 'X4']


 CASO : 420 -> ['X2', 'X4', 'X1', 'X2', 'X4', 'X1']


 CASO : 421 -> ['X2', 'X4', 'X1', 'X2', 'X4', 'X2']


 CASO : 422 -> ['X2', 'X4', 'X1', 'X2', 'X4', 'X4']


 CASO : 423 -> ['X2', 'X4', 'X1', 'X4', 'X1', 'X1']


 CASO : 424 -> ['X2', 'X4', 'X1', 'X4', 'X1', 'X2']


 CASO : 425 -> ['X2', 'X4', 'X1', 'X4', 'X1', 'X4']


 CASO : 426 -> ['X2', 'X4', 'X1', 'X4', 'X2', 'X1']


 CASO : 427 -> ['X2', 'X4', 'X1', 'X4', 'X2', 'X2']


 CASO : 428 -> ['X2', 'X4', 'X1', 'X4', 'X2', 'X4']


 CASO : 429 -> ['X2', 'X4', 'X1', 'X4', 'X4', 'X1']


 CASO : 430 -> ['X2', 'X4', 'X1', 'X4', 'X4', 'X2']


 CASO : 431 -> ['X2', 'X4', 'X1', 'X4', 'X4', 'X4']


 CASO : 432 -> ['X2', 'X4', 'X2', 'X1', 'X1', 'X1']


 CASO : 433 -> ['X2', 'X4', 'X2', 'X1', 'X1', 'X2']


 CASO : 434 -> ['X2', 'X4', 'X2', 'X1', 'X1', 'X4']


 CASO : 435 -> ['X2', 'X4', 'X2', 'X1', 'X2', 'X1']


 CASO : 436 -> ['X2', 'X4', 'X2', 'X1', 'X2', 'X2']


 CASO : 437 -> ['X2', 'X4', 'X2', 'X1', 'X2', 'X4']


 CASO : 438 -> ['X2', 'X4', 'X2', 'X1', 'X4', 'X1']


 CASO : 439 -> ['X2', 'X4', 'X2', 'X1', 'X4', 'X2']


 CASO : 440 -> ['X2', 'X4', 'X2', 'X1', 'X4', 'X4']


 CASO : 441 -> ['X2', 'X4', 'X2', 'X2', 'X1', 'X1']


 CASO : 442 -> ['X2', 'X4', 'X2', 'X2', 'X1', 'X2']


 CASO : 443 -> ['X2', 'X4', 'X2', 'X2', 'X1', 'X4']


 CASO : 444 -> ['X2', 'X4', 'X2', 'X2', 'X2', 'X1']


 CASO : 445 -> ['X2', 'X4', 'X2', 'X2', 'X2', 'X2']


 CASO : 446 -> ['X2', 'X4', 'X2', 'X2', 'X2', 'X4']


 CASO : 447 -> ['X2', 'X4', 'X2', 'X2', 'X4', 'X1']


 CASO : 448 -> ['X2', 'X4', 'X2', 'X2', 'X4', 'X2']


 CASO : 449 -> ['X2', 'X4', 'X2', 'X2', 'X4', 'X4']


 CASO : 450 -> ['X2', 'X4', 'X2', 'X4', 'X1', 'X1']


 CASO : 451 -> ['X2', 'X4', 'X2', 'X4', 'X1', 'X2']


 CASO : 452 -> ['X2', 'X4', 'X2', 'X4', 'X1', 'X4']


 CASO : 453 -> ['X2', 'X4', 'X2', 'X4', 'X2', 'X1']


 CASO : 454 -> ['X2', 'X4', 'X2', 'X4', 'X2', 'X2']


 CASO : 455 -> ['X2', 'X4', 'X2', 'X4', 'X2', 'X4']


 CASO : 456 -> ['X2', 'X4', 'X2', 'X4', 'X4', 'X1']


 CASO : 457 -> ['X2', 'X4', 'X2', 'X4', 'X4', 'X2']


 CASO : 458 -> ['X2', 'X4', 'X2', 'X4', 'X4', 'X4']


 CASO : 459 -> ['X2', 'X4', 'X4', 'X1', 'X1', 'X1']


 CASO : 460 -> ['X2', 'X4', 'X4', 'X1', 'X1', 'X2']


 CASO : 461 -> ['X2', 'X4', 'X4', 'X1', 'X1', 'X4']


 CASO : 462 -> ['X2', 'X4', 'X4', 'X1', 'X2', 'X1']


 CASO : 463 -> ['X2', 'X4', 'X4', 'X1', 'X2', 'X2']


 CASO : 464 -> ['X2', 'X4', 'X4', 'X1', 'X2', 'X4']


 CASO : 465 -> ['X2', 'X4', 'X4', 'X1', 'X4', 'X1']


 CASO : 466 -> ['X2', 'X4', 'X4', 'X1', 'X4', 'X2']


 CASO : 467 -> ['X2', 'X4', 'X4', 'X1', 'X4', 'X4']


 CASO : 468 -> ['X2', 'X4', 'X4', 'X2', 'X1', 'X1']


 CASO : 469 -> ['X2', 'X4', 'X4', 'X2', 'X1', 'X2']


 CASO : 470 -> ['X2', 'X4', 'X4', 'X2', 'X1', 'X4']


 CASO : 471 -> ['X2', 'X4', 'X4', 'X2', 'X2', 'X1']


 CASO : 472 -> ['X2', 'X4', 'X4', 'X2', 'X2', 'X2']


 CASO : 473 -> ['X2', 'X4', 'X4', 'X2', 'X2', 'X4']


 CASO : 474 -> ['X2', 'X4', 'X4', 'X2', 'X4', 'X1']


 CASO : 475 -> ['X2', 'X4', 'X4', 'X2', 'X4', 'X2']


 CASO : 476 -> ['X2', 'X4', 'X4', 'X2', 'X4', 'X4']


 CASO : 477 -> ['X2', 'X4', 'X4', 'X4', 'X1', 'X1']


 CASO : 478 -> ['X2', 'X4', 'X4', 'X4', 'X1', 'X2']


 CASO : 479 -> ['X2', 'X4', 'X4', 'X4', 'X1', 'X4']


 CASO : 480 -> ['X2', 'X4', 'X4', 'X4', 'X2', 'X1']


 CASO : 481 -> ['X2', 'X4', 'X4', 'X4', 'X2', 'X2']


 CASO : 482 -> ['X2', 'X4', 'X4', 'X4', 'X2', 'X4']


 CASO : 483 -> ['X2', 'X4', 'X4', 'X4', 'X4', 'X1']


 CASO : 484 -> ['X2', 'X4', 'X4', 'X4', 'X4', 'X2']


 CASO : 485 -> ['X2', 'X4', 'X4', 'X4', 'X4', 'X4']


 CASO : 486 -> ['X4', 'X1', 'X1', 'X1', 'X1', 'X1']


 CASO : 487 -> ['X4', 'X1', 'X1', 'X1', 'X1', 'X2']


 CASO : 488 -> ['X4', 'X1', 'X1', 'X1', 'X1', 'X4']


 CASO : 489 -> ['X4', 'X1', 'X1', 'X1', 'X2', 'X1']


 CASO : 490 -> ['X4', 'X1', 'X1', 'X1', 'X2', 'X2']


 CASO : 491 -> ['X4', 'X1', 'X1', 'X1', 'X2', 'X4']


 CASO : 492 -> ['X4', 'X1', 'X1', 'X1', 'X4', 'X1']


 CASO : 493 -> ['X4', 'X1', 'X1', 'X1', 'X4', 'X2']


 CASO : 494 -> ['X4', 'X1', 'X1', 'X1', 'X4', 'X4']


 CASO : 495 -> ['X4', 'X1', 'X1', 'X2', 'X1', 'X1']


 CASO : 496 -> ['X4', 'X1', 'X1', 'X2', 'X1', 'X2']


 CASO : 497 -> ['X4', 'X1', 'X1', 'X2', 'X1', 'X4']


 CASO : 498 -> ['X4', 'X1', 'X1', 'X2', 'X2', 'X1']


 CASO : 499 -> ['X4', 'X1', 'X1', 'X2', 'X2', 'X2']


 CASO : 500 -> ['X4', 'X1', 'X1', 'X2', 'X2', 'X4']


 CASO : 501 -> ['X4', 'X1', 'X1', 'X2', 'X4', 'X1']


 CASO : 502 -> ['X4', 'X1', 'X1', 'X2', 'X4', 'X2']


 CASO : 503 -> ['X4', 'X1', 'X1', 'X2', 'X4', 'X4']


 CASO : 504 -> ['X4', 'X1', 'X1', 'X4', 'X1', 'X1']


 CASO : 505 -> ['X4', 'X1', 'X1', 'X4', 'X1', 'X2']


 CASO : 506 -> ['X4', 'X1', 'X1', 'X4', 'X1', 'X4']


 CASO : 507 -> ['X4', 'X1', 'X1', 'X4', 'X2', 'X1']


 CASO : 508 -> ['X4', 'X1', 'X1', 'X4', 'X2', 'X2']


 CASO : 509 -> ['X4', 'X1', 'X1', 'X4', 'X2', 'X4']


 CASO : 510 -> ['X4', 'X1', 'X1', 'X4', 'X4', 'X1']


 CASO : 511 -> ['X4', 'X1', 'X1', 'X4', 'X4', 'X2']


 CASO : 512 -> ['X4', 'X1', 'X1', 'X4', 'X4', 'X4']


 CASO : 513 -> ['X4', 'X1', 'X2', 'X1', 'X1', 'X1']


 CASO : 514 -> ['X4', 'X1', 'X2', 'X1', 'X1', 'X2']


 CASO : 515 -> ['X4', 'X1', 'X2', 'X1', 'X1', 'X4']


 CASO : 516 -> ['X4', 'X1', 'X2', 'X1', 'X2', 'X1']


 CASO : 517 -> ['X4', 'X1', 'X2', 'X1', 'X2', 'X2']


 CASO : 518 -> ['X4', 'X1', 'X2', 'X1', 'X2', 'X4']


 CASO : 519 -> ['X4', 'X1', 'X2', 'X1', 'X4', 'X1']


 CASO : 520 -> ['X4', 'X1', 'X2', 'X1', 'X4', 'X2']


 CASO : 521 -> ['X4', 'X1', 'X2', 'X1', 'X4', 'X4']


 CASO : 522 -> ['X4', 'X1', 'X2', 'X2', 'X1', 'X1']


 CASO : 523 -> ['X4', 'X1', 'X2', 'X2', 'X1', 'X2']


 CASO : 524 -> ['X4', 'X1', 'X2', 'X2', 'X1', 'X4']


 CASO : 525 -> ['X4', 'X1', 'X2', 'X2', 'X2', 'X1']


 CASO : 526 -> ['X4', 'X1', 'X2', 'X2', 'X2', 'X2']


 CASO : 527 -> ['X4', 'X1', 'X2', 'X2', 'X2', 'X4']


 CASO : 528 -> ['X4', 'X1', 'X2', 'X2', 'X4', 'X1']


 CASO : 529 -> ['X4', 'X1', 'X2', 'X2', 'X4', 'X2']


 CASO : 530 -> ['X4', 'X1', 'X2', 'X2', 'X4', 'X4']


 CASO : 531 -> ['X4', 'X1', 'X2', 'X4', 'X1', 'X1']


 CASO : 532 -> ['X4', 'X1', 'X2', 'X4', 'X1', 'X2']


 CASO : 533 -> ['X4', 'X1', 'X2', 'X4', 'X1', 'X4']


 CASO : 534 -> ['X4', 'X1', 'X2', 'X4', 'X2', 'X1']


 CASO : 535 -> ['X4', 'X1', 'X2', 'X4', 'X2', 'X2']


 CASO : 536 -> ['X4', 'X1', 'X2', 'X4', 'X2', 'X4']


 CASO : 537 -> ['X4', 'X1', 'X2', 'X4', 'X4', 'X1']


 CASO : 538 -> ['X4', 'X1', 'X2', 'X4', 'X4', 'X2']


 CASO : 539 -> ['X4', 'X1', 'X2', 'X4', 'X4', 'X4']


 CASO : 540 -> ['X4', 'X1', 'X4', 'X1', 'X1', 'X1']


 CASO : 541 -> ['X4', 'X1', 'X4', 'X1', 'X1', 'X2']


 CASO : 542 -> ['X4', 'X1', 'X4', 'X1', 'X1', 'X4']


 CASO : 543 -> ['X4', 'X1', 'X4', 'X1', 'X2', 'X1']


 CASO : 544 -> ['X4', 'X1', 'X4', 'X1', 'X2', 'X2']


 CASO : 545 -> ['X4', 'X1', 'X4', 'X1', 'X2', 'X4']


 CASO : 546 -> ['X4', 'X1', 'X4', 'X1', 'X4', 'X1']


 CASO : 547 -> ['X4', 'X1', 'X4', 'X1', 'X4', 'X2']


 CASO : 548 -> ['X4', 'X1', 'X4', 'X1', 'X4', 'X4']


 CASO : 549 -> ['X4', 'X1', 'X4', 'X2', 'X1', 'X1']


 CASO : 550 -> ['X4', 'X1', 'X4', 'X2', 'X1', 'X2']


 CASO : 551 -> ['X4', 'X1', 'X4', 'X2', 'X1', 'X4']


 CASO : 552 -> ['X4', 'X1', 'X4', 'X2', 'X2', 'X1']


 CASO : 553 -> ['X4', 'X1', 'X4', 'X2', 'X2', 'X2']


 CASO : 554 -> ['X4', 'X1', 'X4', 'X2', 'X2', 'X4']


 CASO : 555 -> ['X4', 'X1', 'X4', 'X2', 'X4', 'X1']


 CASO : 556 -> ['X4', 'X1', 'X4', 'X2', 'X4', 'X2']


 CASO : 557 -> ['X4', 'X1', 'X4', 'X2', 'X4', 'X4']


 CASO : 558 -> ['X4', 'X1', 'X4', 'X4', 'X1', 'X1']


 CASO : 559 -> ['X4', 'X1', 'X4', 'X4', 'X1', 'X2']


 CASO : 560 -> ['X4', 'X1', 'X4', 'X4', 'X1', 'X4']


 CASO : 561 -> ['X4', 'X1', 'X4', 'X4', 'X2', 'X1']


 CASO : 562 -> ['X4', 'X1', 'X4', 'X4', 'X2', 'X2']


 CASO : 563 -> ['X4', 'X1', 'X4', 'X4', 'X2', 'X4']


 CASO : 564 -> ['X4', 'X1', 'X4', 'X4', 'X4', 'X1']


 CASO : 565 -> ['X4', 'X1', 'X4', 'X4', 'X4', 'X2']


 CASO : 566 -> ['X4', 'X1', 'X4', 'X4', 'X4', 'X4']


 CASO : 567 -> ['X4', 'X2', 'X1', 'X1', 'X1', 'X1']


 CASO : 568 -> ['X4', 'X2', 'X1', 'X1', 'X1', 'X2']


 CASO : 569 -> ['X4', 'X2', 'X1', 'X1', 'X1', 'X4']


 CASO : 570 -> ['X4', 'X2', 'X1', 'X1', 'X2', 'X1']


 CASO : 571 -> ['X4', 'X2', 'X1', 'X1', 'X2', 'X2']


 CASO : 572 -> ['X4', 'X2', 'X1', 'X1', 'X2', 'X4']


 CASO : 573 -> ['X4', 'X2', 'X1', 'X1', 'X4', 'X1']


 CASO : 574 -> ['X4', 'X2', 'X1', 'X1', 'X4', 'X2']


 CASO : 575 -> ['X4', 'X2', 'X1', 'X1', 'X4', 'X4']


 CASO : 576 -> ['X4', 'X2', 'X1', 'X2', 'X1', 'X1']


 CASO : 577 -> ['X4', 'X2', 'X1', 'X2', 'X1', 'X2']


 CASO : 578 -> ['X4', 'X2', 'X1', 'X2', 'X1', 'X4']


 CASO : 579 -> ['X4', 'X2', 'X1', 'X2', 'X2', 'X1']


 CASO : 580 -> ['X4', 'X2', 'X1', 'X2', 'X2', 'X2']


 CASO : 581 -> ['X4', 'X2', 'X1', 'X2', 'X2', 'X4']


 CASO : 582 -> ['X4', 'X2', 'X1', 'X2', 'X4', 'X1']


 CASO : 583 -> ['X4', 'X2', 'X1', 'X2', 'X4', 'X2']


 CASO : 584 -> ['X4', 'X2', 'X1', 'X2', 'X4', 'X4']


 CASO : 585 -> ['X4', 'X2', 'X1', 'X4', 'X1', 'X1']


 CASO : 586 -> ['X4', 'X2', 'X1', 'X4', 'X1', 'X2']


 CASO : 587 -> ['X4', 'X2', 'X1', 'X4', 'X1', 'X4']


 CASO : 588 -> ['X4', 'X2', 'X1', 'X4', 'X2', 'X1']


 CASO : 589 -> ['X4', 'X2', 'X1', 'X4', 'X2', 'X2']


 CASO : 590 -> ['X4', 'X2', 'X1', 'X4', 'X2', 'X4']


 CASO : 591 -> ['X4', 'X2', 'X1', 'X4', 'X4', 'X1']


 CASO : 592 -> ['X4', 'X2', 'X1', 'X4', 'X4', 'X2']


 CASO : 593 -> ['X4', 'X2', 'X1', 'X4', 'X4', 'X4']


 CASO : 594 -> ['X4', 'X2', 'X2', 'X1', 'X1', 'X1']


 CASO : 595 -> ['X4', 'X2', 'X2', 'X1', 'X1', 'X2']


 CASO : 596 -> ['X4', 'X2', 'X2', 'X1', 'X1', 'X4']


 CASO : 597 -> ['X4', 'X2', 'X2', 'X1', 'X2', 'X1']


 CASO : 598 -> ['X4', 'X2', 'X2', 'X1', 'X2', 'X2']


 CASO : 599 -> ['X4', 'X2', 'X2', 'X1', 'X2', 'X4']


 CASO : 600 -> ['X4', 'X2', 'X2', 'X1', 'X4', 'X1']


 CASO : 601 -> ['X4', 'X2', 'X2', 'X1', 'X4', 'X2']


 CASO : 602 -> ['X4', 'X2', 'X2', 'X1', 'X4', 'X4']


 CASO : 603 -> ['X4', 'X2', 'X2', 'X2', 'X1', 'X1']


 CASO : 604 -> ['X4', 'X2', 'X2', 'X2', 'X1', 'X2']


 CASO : 605 -> ['X4', 'X2', 'X2', 'X2', 'X1', 'X4']


 CASO : 606 -> ['X4', 'X2', 'X2', 'X2', 'X2', 'X1']


 CASO : 607 -> ['X4', 'X2', 'X2', 'X2', 'X2', 'X2']


 CASO : 608 -> ['X4', 'X2', 'X2', 'X2', 'X2', 'X4']


 CASO : 609 -> ['X4', 'X2', 'X2', 'X2', 'X4', 'X1']


 CASO : 610 -> ['X4', 'X2', 'X2', 'X2', 'X4', 'X2']


 CASO : 611 -> ['X4', 'X2', 'X2', 'X2', 'X4', 'X4']


 CASO : 612 -> ['X4', 'X2', 'X2', 'X4', 'X1', 'X1']


 CASO : 613 -> ['X4', 'X2', 'X2', 'X4', 'X1', 'X2']


 CASO : 614 -> ['X4', 'X2', 'X2', 'X4', 'X1', 'X4']


 CASO : 615 -> ['X4', 'X2', 'X2', 'X4', 'X2', 'X1']


 CASO : 616 -> ['X4', 'X2', 'X2', 'X4', 'X2', 'X2']


 CASO : 617 -> ['X4', 'X2', 'X2', 'X4', 'X2', 'X4']


 CASO : 618 -> ['X4', 'X2', 'X2', 'X4', 'X4', 'X1']


 CASO : 619 -> ['X4', 'X2', 'X2', 'X4', 'X4', 'X2']


 CASO : 620 -> ['X4', 'X2', 'X2', 'X4', 'X4', 'X4']


 CASO : 621 -> ['X4', 'X2', 'X4', 'X1', 'X1', 'X1']


 CASO : 622 -> ['X4', 'X2', 'X4', 'X1', 'X1', 'X2']


 CASO : 623 -> ['X4', 'X2', 'X4', 'X1', 'X1', 'X4']


 CASO : 624 -> ['X4', 'X2', 'X4', 'X1', 'X2', 'X1']


 CASO : 625 -> ['X4', 'X2', 'X4', 'X1', 'X2', 'X2']


 CASO : 626 -> ['X4', 'X2', 'X4', 'X1', 'X2', 'X4']


 CASO : 627 -> ['X4', 'X2', 'X4', 'X1', 'X4', 'X1']


 CASO : 628 -> ['X4', 'X2', 'X4', 'X1', 'X4', 'X2']


 CASO : 629 -> ['X4', 'X2', 'X4', 'X1', 'X4', 'X4']


 CASO : 630 -> ['X4', 'X2', 'X4', 'X2', 'X1', 'X1']


 CASO : 631 -> ['X4', 'X2', 'X4', 'X2', 'X1', 'X2']


 CASO : 632 -> ['X4', 'X2', 'X4', 'X2', 'X1', 'X4']


 CASO : 633 -> ['X4', 'X2', 'X4', 'X2', 'X2', 'X1']


 CASO : 634 -> ['X4', 'X2', 'X4', 'X2', 'X2', 'X2']


 CASO : 635 -> ['X4', 'X2', 'X4', 'X2', 'X2', 'X4']


 CASO : 636 -> ['X4', 'X2', 'X4', 'X2', 'X4', 'X1']


 CASO : 637 -> ['X4', 'X2', 'X4', 'X2', 'X4', 'X2']


 CASO : 638 -> ['X4', 'X2', 'X4', 'X2', 'X4', 'X4']


 CASO : 639 -> ['X4', 'X2', 'X4', 'X4', 'X1', 'X1']


 CASO : 640 -> ['X4', 'X2', 'X4', 'X4', 'X1', 'X2']


 CASO : 641 -> ['X4', 'X2', 'X4', 'X4', 'X1', 'X4']


 CASO : 642 -> ['X4', 'X2', 'X4', 'X4', 'X2', 'X1']


 CASO : 643 -> ['X4', 'X2', 'X4', 'X4', 'X2', 'X2']


 CASO : 644 -> ['X4', 'X2', 'X4', 'X4', 'X2', 'X4']


 CASO : 645 -> ['X4', 'X2', 'X4', 'X4', 'X4', 'X1']


 CASO : 646 -> ['X4', 'X2', 'X4', 'X4', 'X4', 'X2']


 CASO : 647 -> ['X4', 'X2', 'X4', 'X4', 'X4', 'X4']


 CASO : 648 -> ['X4', 'X4', 'X1', 'X1', 'X1', 'X1']


 CASO : 649 -> ['X4', 'X4', 'X1', 'X1', 'X1', 'X2']


 CASO : 650 -> ['X4', 'X4', 'X1', 'X1', 'X1', 'X4']


 CASO : 651 -> ['X4', 'X4', 'X1', 'X1', 'X2', 'X1']


 CASO : 652 -> ['X4', 'X4', 'X1', 'X1', 'X2', 'X2']


 CASO : 653 -> ['X4', 'X4', 'X1', 'X1', 'X2', 'X4']


 CASO : 654 -> ['X4', 'X4', 'X1', 'X1', 'X4', 'X1']


 CASO : 655 -> ['X4', 'X4', 'X1', 'X1', 'X4', 'X2']


 CASO : 656 -> ['X4', 'X4', 'X1', 'X1', 'X4', 'X4']


 CASO : 657 -> ['X4', 'X4', 'X1', 'X2', 'X1', 'X1']


 CASO : 658 -> ['X4', 'X4', 'X1', 'X2', 'X1', 'X2']


 CASO : 659 -> ['X4', 'X4', 'X1', 'X2', 'X1', 'X4']


 CASO : 660 -> ['X4', 'X4', 'X1', 'X2', 'X2', 'X1']


 CASO : 661 -> ['X4', 'X4', 'X1', 'X2', 'X2', 'X2']


 CASO : 662 -> ['X4', 'X4', 'X1', 'X2', 'X2', 'X4']


 CASO : 663 -> ['X4', 'X4', 'X1', 'X2', 'X4', 'X1']


 CASO : 664 -> ['X4', 'X4', 'X1', 'X2', 'X4', 'X2']


